要闻,2016-02/19,去年抓106.2万人次“瘾君子”“初犯”刚好占一半,民生,2016-02/19,采纳本报建议陇海高架错峰施工,□记者张瞧本报讯2月17日本报C02版以《陇海快速路被施工拖累成“慢性子”》为题，报道了因快速路加装隔音墙，且施工放在车流量大的白天，因施工和物料占道，引发快速路大规模拥堵。昨日，大河报记者从陇海快速路加装隔音墙总承包部的相关负责人处获悉，为方便市民出行，加装隔音墙工作已改为错峰施工，夜间施工时段为晚8点半至次日凌晨6点。昨日下午，总承包部的相关负责人告诉记者：“两天前市里要求我们将装隔音墙的工作安排在车流量小的时段，尽力保障市民出行的道路通畅。另外，我们通过大河报的报道获悉，市民们也迫切希望我们错峰施工。”该负责人表示，陇海快速路于1月底开始加装隔音墙，原计划陇海快速路中州大道至西三环段音障设施将于3月底全部完工。“如今部分工作人员分流到夜间施工，作业时间是晚8点半到次日凌晨6点。更改作业时间后，加装工程何时能完工还不好说。”该负责人告诉记者，因工程工期紧，夜间施工已不可避免。当记者提到之前施工为何不在夜间进行时，该负责人表示，在白天施工是为了保障施工人员的人身安全，虽然夜间施工期间有足够的照明设施，但其光亮度并不能和白天相比。“再加上一些司机车速过快，等看到施工标志或施工灯光时再刹车避让，恐怕来不及。若是碰上酒驾的，那后果不堪设想。”此负责人表示，为保证夜间正常施工，工程部会采取一系列安全保障措施，如作业车辆上设置明显的作业标志、启用夜间施工移动照明车、施工路段两端设置明显的施工标志、安全标志等。“虽然陇海快速路限速80公里/时，为保证市民和车辆、施工机械和施工人员的安全，希望夜间驾车走快速路的司机朋友要减速慢行，以便能及时避让开施工路段。”
民生,2016-02/19,北区城中村要拆了“郑漂”搬到哪儿公交“追”到哪儿,□记者田园通讯员崔晨本报讯春节后，怀揣梦想的郑漂族再次回到郑州，可刚过来就得知，刘庄、高皇寨、庙李等三大城中村要拆了。昨日，郑州公交二公司发布消息称，针对客流变化，即日起，向郑州市民尤其是郑漂一族公开征集郑州北区公交线网的设计、优化方案。记者了解到，庙李、刘庄和高皇寨等三个城中村的拆迁改造已启动。3月底前，上述三个城中村内住户将全部搬迁。“搬迁出去的人员住到哪儿，公交布线就跟到哪儿。”对此，郑州公交二公司主管运营的副经理薛来告诉记者，公交公司将积极应对客流变化，向郑州市民尤其是郑漂一族公开征集郑州北区公交线网的设计、优化方案。“如果市民对北区城中村拆迁后的北区公交线路有任何意见，或是有市民搬迁到新的城中村，但那里公交车少甚至没有通公交车，都可以说说。”薛来表示，将根据征集来的意见，最终共同敲定公交线路，以方便市民出行。如果您想对北区公交线路设计发表意见，可@公交二公司官方微博，或将您的设计方案发送至邮箱854828474@qq.com。
全媒体生活服务平台,2016-02/19,工人路 300米路段成了“石子路”,综合,2016-02/19,管没管好炮，看看天就知道,□记者王磊文白周峰摄影本报讯春节期间，信阳、周口等地未出“禁炮令”或“限炮令”，空气质量明显恶化。昨天记者获悉，河南省大气污染防治联席办公室通报：全省春节期间空气质量有所改善，但信阳、周口等部分地区的烟花爆竹禁限放工作开展不力，空气质量出现急剧恶化。“郑州、平顶山、焦作、三门峡等市对春节期间烟花爆竹禁限放工作高度重视，出台了烟花爆竹禁限放相关办法，有效遏制了烟花爆竹燃放对空气质量的不良影响，空气质量改善明显。”河南省大气污染防治联席办公室有关负责人介绍，2月7日至13日，与2015年春节期间相比，郑州、洛阳、平顶山、安阳、焦作、三门峡、济源等市的可吸入颗粒物（PM10）浓度均不同程度下降，其中，焦作（降低45微克/立方米，下降24.6%）、三门峡（降低41微克/立方米，下降19.2%）、安阳（降低34微克/立方米，下降16.3%）、郑州（降低27微克/立方米，下降14.4%）4市下降比例较高。据介绍，濮阳、漯河、商丘、周口、驻马店、信阳等市对烟花爆竹禁限放工作重视不够，未制定有效的烟花爆竹禁限放工作方案，政府监管缺位，致使春节期间环境空气质量明显恶化。他说，开封、鹤壁、新乡、许昌、南阳等市虽然对烟花爆竹禁限放工作进行了安排部署，但是督查监管不够到位，禁限放措施落实不够有力，春节期间空气质量也出现了不同程度恶化。数据显示，2月7日至13日，与2015年春节期间相比，开封、鹤壁、新乡、许昌、漯河、濮阳、南阳、商丘、周口、驻马店等10个省辖市PM10浓度均不同程度上升，其中，商丘（升高112微克/立方米，上升107.7%）、周口（升高63微克/立方米，上升45%）、驻马店（升高48微克/立方米，上升38.4%）、许昌（升高52微克/立方米，上升37.7%）、漯河（升高53微克/立方米，上升37.6%）5市上升比例较高；商丘（216微克/立方米）、周口（203微克/立方米）两市平均浓度最高；信阳2月7日至8日大气污染非常严重，PM10最高浓度达558微克/立方米。“春节期间各地的空气质量状况再一次证明，做好烟花爆竹禁限放工作是应对节日期间重污染天气的最有效手段。”上述负责人说，还没有出台烟花爆竹禁限放规定的地方，要抓紧出台方案，强化监管措施，明确部门责任，加强烟花爆竹禁限放管理工作。据了解，在发出通报的同时，省大气污染防治联席办公室特别向信阳、周口两市主要领导致信，指出两市在春节期间对烟花爆竹禁限放工作重视不够、准备不足、应对不力，未制定有效的烟花爆竹禁限放工作方案，致使春节期间环境空气质量明显恶化。省大气污染防治联席办公室要求信阳、周口两市主要领导要高度重视烟花爆竹禁限放和安全监管工作，把元宵节期间烟花爆竹的禁限放工作列入政府近期重点工作，尽快出台烟花爆竹禁限放规定。
民生,2016-02/19,世纪联华搬走了公交场站将拆除52路咋走您说说看,□记者田园通讯员罗伟华本报讯最近，郑州世纪联华汝河店搬迁。受此影响，在此停靠的52路、58路和900路的公交场站将拆除，这个路段的公交车辆的停车、调度成了难题。即日起，郑州公交总公司将广泛征求市民意见，并根据市民意见对52路和103路进行优化调整。据郑州公交总公司负责人介绍，今年1月初，郑州市公交总公司接到世纪联华汝河店拆迁通知，同时在此停靠的52路、58路和900路的公交场站将拆除。“旧址被拆除，80台公交车一下子没了家。”这名负责人说，受影响最大的是52路，而58路和900路进行局部调整即可。对此，公交部门拟优化52路，将52路在大石桥或医学院附近调头返回，主要承担东半部分市民出行任务。拟将103路调整为52路西线，以满足西区市民出行需求。调整后，52路和103路在大石桥及铭功路可以进行无缝换乘。那么，之前的世纪联华到七里河的两端客流怎么办？公交部门表示，两端的直达客流可乘坐新开通的B5。随着B5的东延，从西到东乘坐公交将更加方便。市民可以就52路及103路的线路优化、站位设置、发车间隔和运营时间等方面提出合理的意见和建议，拨打郑州公交客服热线63881333或拨打电话68089559（工作时间），发送邮件至374641973@qq.com，受理时间为2016年2月19日至2月25日。
民生,2016-02/19,流脑疫苗断货3个月妈妈们着急了,□记者李晓敏本报讯“3岁女儿该打流脑疫苗了，但从1月份到现在，一直没有疫苗，怎么回事啊？”“我家孩子10个月，该打流脑疫苗了，但社区一直说没货……”昨天，记者接连接到一些家长咨询，问题的核心均是：流脑疫苗缺货。昨天上午，记者专门赶到郑东新区永平路和东周路交叉口的郑州市第一人民医院郑东医院，该院四楼是一个专门的儿童疫苗接种点。“请问咱们这儿有流脑疫苗吗？”记者问。“免费的没有货，有可替代品，是自费的，而且比免费的还要好。”一名护士回答说。“那免费的疫苗何时能供货？”“不知道，断货3个月了。”护士说。随后，记者走访金水区、二七区几家社区卫生服务中心，结局一样。当记者将这个问题反映给省疾控中心时，该中心免疫规划所副所长张延炀说，出现这种情况是因为去年年底，有资质的疫苗供应厂家到期，而新的供应厂家需要通过招标等形式进行，而这需要一定的时间，因此耽误了流脑疫苗的及时供应。不过，他介绍，前一段时间，省疾控中心已经采购了一批流脑疫苗，目前已经分发到各个地市的卫生部门，近期，这些疫苗将会逐步运送到社区接种点，届时，孩子们就可以接种了。对于疫苗接种问题，张延炀建议家长，要及时地按照免疫程序进行接种，不过，疫苗接种的时间遵循的一个原则是，可推迟但不可提前。因此，如果孩子该接种疫苗时身体出现不适，要等一切康复后再进行，而这不会影响疫苗的接种效果。
民生,2016-02/19,供血紧张原定春节前做的手术现在还没着落,□记者李晓敏本报讯因为没有血液保证，原本准备春节前进行肾移植手术的吴先生，一直等到昨天也没能进入手术室。昨天，记者多方了解后得知，在郑州多家医院内，像吴先生这样择期手术等待的病人并不在少数。“因为供血紧张，只能保证应急用血，择期手术的病人只能往后推迟了。”昨天，省血液中心招募办主任郭俊勇说，该中心从今年1月份前后，供血就进入紧张时段，而这种紧张局面到目前也没缓解，预计还会持续半个月左右时间。据他介绍，正常的库存量应该在1万到1.5万个单位（200毫升为一个单位），满足7到10天使用量，但一个多月前，中心血液库存量每天都徘徊在2000个单位，目前，虽然情况稍微有一点点好转，但也只能保证在3000个单位左右，郑州多家医院临床用血受到影响。谈及原因，他认为这一方面有季节的原因，比如春节放假，天气寒冷、交通拥堵等，都会影响采血量；另外，流动采血车不能顺利停靠在郑州繁华地段，也是一个因素。对于这一点，省血液中心采血一科科长刘国英深有体会。她说，街头献血，随意性比较大，因此，如果采血车能够停靠在人群比较聚集的地方，比如万达、百货楼、二七塔、王府井、曼哈顿等附近，那采血量会明显上升。但是遗憾的是，这些繁华地段很多地方设的有隔离墩、栏杆等，献血车无法停靠。据了解，目前市民献血可以去省血液中心或者大学路献血屋、新密献血屋、巩义献血屋，同时也可去单位或家附近的流动献血车上。
追踪,2016-02/19,购物观影这些地方还有消防隐患,综合,2016-02/19,刘兰芳“组团”捧场马街书会,聚焦,2016-02/19,“疑罪从挂”受害人胡电杰获赔85万,□记者谷武民通讯员赵振恒文图核心提示|2002年，胡电杰被定为犯罪嫌疑人，从此人生坠入暗夜。他在看守所里“住”了近9年，4次被判死缓，他的父母卖掉粮食为他申冤。老宅破败、患上心脏病、亲情疏远……苦难的历程里，他没有放弃希望。今年2月4日，数十万的国家赔偿金和精神损失抚慰金到位。“培养亲情，找个工作，重新开始。”2月18日，谈及今后生活，一脸疲惫的胡电杰，目光中透出些许春天的生机与希望。遭遇|堂弟家发生凶杀案，他被锁定为嫌犯2002年3月4日，胡电杰的命运被一起命案改写。“那天晚上我在朋友家打完麻将回家睡觉，根本就没有杀人。”胡电杰提起那一晚，至今很激动。胡电杰当时家住濮阳市南乐县张果屯乡赵胡行村，第二天，村里发现有人被杀，死者是他堂弟胡电胜的妻子郭瑞英和一双儿女。案发后，胡电杰前去帮忙，在现场守了7天7夜，直至死者入棺才回家。3月20日，胡电杰被叫到了南乐县公安局，自此，被锁定为上述杀人案的犯罪嫌疑人。“之后将近9年的时间，我一共收到濮阳市中级人民法院的4次死刑判决，但是每一次都被河南省高院发回重审”。胡电杰向记者展示自己收到的一厚沓判决书。奔波|四次被判死缓，四次发回重审，最终获赔85万余元胡电杰的父母，如今已头发花白。“到处找人申诉，郑州、北京去的次数都数不清了。”胡电杰的母亲说，她到了郑州后就迷方向，但是去省高院等部门的路却记得很清楚。说起来这些年的奔波，胡电杰的母亲不禁掉泪。在外地时，晚上捡拾塑料瓶等垃圾卖点钱，白天就能凑合买个馒头吃，晚上就住在立交桥下。“世上还是好人多，在郑州的时候坐公交车，人家看我不容易都不要票。”胡电杰的母亲感叹。胡电杰2002年3月23日被刑拘，4月17日被逮捕。在检察机关提起公诉后，濮阳市中级法院以犯故意杀人罪四次判处胡电杰死刑，缓期二年执行，但均被河南省高级人民法院以事实不清、证据不足撤销原判，发回重审。在第四次重审期间，检察机关于2010年12月29日决定撤回起诉，濮阳市中级法院裁定予以准许。获准撤诉后，检察机关又将案件退回公安机关补充侦查，公安机关随即将胡电杰释放并变更强制措施为监视居住。2011年7月19日监视居住期满后，胡电杰未再被采取强制措施，实际被羁押3225天。释放之后，胡电杰于2011年12月13日向濮阳市中级人民法院申请国家赔偿，但没有被受理。“这是又一次希望与绝望交替挣扎的历程。”胡电杰说，再次向河南省高级人民法院赔偿委员会提交申请之后，赔偿委员会于2015年11月16日作出决定，支付赔偿金、精神损害抚慰金共计858597元。同时，濮阳中院在胡电杰户籍所在乡以公告形式为其消除影响、恢复名誉、赔礼道歉。胡电杰称，今年的2月4日，他收到了国家赔偿金，共计629863元。当时胡电杰从看守所出来租房、去北京做心脏手术等花销20多万元，由法院代为支付，所以已经直接扣除。困惑|几乎不会“用筷子”，下馆子不点菜，女儿不叫爸记者在濮阳市一个小区里见到胡电杰时，他正在吃饭。一家四口围在一张桌子上，却只有三双筷子，胡电杰用的餐具是勺子。胡电杰说，在看守所里住了近9年，在里面吃饭都是用勺子，反而不习惯用筷子了。胡电杰的表哥说，直到现在，在餐馆吃个饭，胡电杰从来不点菜，因为他不知道自己该点什么。刚出来那段时间，只要出门都带上他，主要是让他适应环境，在“里面”住了这么多年，胡电杰看见电动车都觉得稀奇。胡电杰拿出来一个小本子，里面详细记着每次被提审以及关乎他命运的事件。胡电杰说，案件经历的时间比较长，生怕自己记不住，所以每件大事都清楚地记下来。太久的岁月让许多事变得面目全非，就连女儿也和他产生了隔阂。“住进去的时候闺女才2岁多，现在从看守所出来已经5年了，孩子到现在都不认我，连个爸爸都不叫。”说起这些变化，胡电杰眼圈一红。境遇|老宅破旧，历经磨难，阻挡不住春天的气息2月18日，记者来到胡电杰的老家南乐县张果屯镇赵胡行村。与邻居的高宅大院相比，胡电杰的老宅显得破旧不堪。正房房顶只是一层石棉瓦，院内堆积的玉米让院子显得更狭小。“没办法，十几年了，为了电杰的事情，家里哪还有空管房子。原本攒的盖房钱，为了跑这事都花完了，还借了20多万元的外债。”胡电杰的父亲说。村民向记者透露，胡电杰家原本还算富裕，当时家里有一辆跑运输的货车和一台小型联合收割机，胡电杰出事后，这些都按废铁卖了。“2002年，我当时才31岁，如今已经45岁，人生中最美好也是最努力的十几年，都被这起案件耽误了。”胡电杰说，他当时是村里为数不多的拥有驾驶证A证的人，有一辆自己的货车，而如今，车被卖了，驾驶证也被注销。现在，他给人当保安看大门，一个月一千多元的工资，仅仅是维持日常生计。胡家破败的老屋墙角，泛出几丝绿意，胡电杰呆呆地看着野花野草，陷入深思中。今年2月4日，胡电杰如愿收到了巨额的国家赔偿金。虽然患上了心脏病，原本对生活的足够信心也屡屡遭受挫折。他倔强的表情再次透露出坚毅。“先好好休息一下，和家人培养培养久违的亲情，再找个工作，男人的责任啥时候也不能丢掉。”谈起未来，胡电杰眼中又溢出些许欣喜和希望。说法|终止追究刑事责任可申请国家赔偿今年1月7日，最高人民法院发布《人民法院人民检察院刑事赔偿典型案例》，胡电杰申请濮阳市中级人民法院重审无罪国家赔偿案列入其中，被认定是发回重审后被认定构成终止追究刑事责任情形的国家赔偿案件。《人民法院人民检察院刑事赔偿典型案例》分析称，胡电杰监视居住期满后未再采取强制措施，重审期间濮阳中院准许检察机关撤回对胡电杰的起诉，此后检察机关长达数年未重新起诉，应认定为对胡电杰的刑事诉讼程序已经终结，胡电杰有权申请国家赔偿。濮阳中院处理自赔案件中以“不能确认胡电杰所涉及的刑事案件程序已经终结，也不能确认胡电杰与其涉及的刑事案件无关”为由驳回胡电杰的赔偿申请，使胡电杰陷入刑事案件终结无期，申请赔偿受理无望的程序困境。河南省高级人民法院对此予以纠正，为遭遇程序梗阻不能获得国家赔偿的公民提供了有效的程序救济和权利保障，与《司法解释》关于认定“属于终止追究刑事责任情形”的规定一致。延伸阅读新司法解释：七种情形视为“终止追究刑事责任”1月7日上午，最高人民法院、最高人民检察院联合发布《关于办理刑事赔偿案件适用法律若干问题的解释》，该司法解释将七种特殊情形认定为刑事赔偿中的“终止追究刑事责任”。这七种特殊情形为：1.办案机关决定对赔偿请求人终止侦查的;2.解除、撤销取保候审、监视居住、拘留、逮捕措施后，办案机关超过一年未移送起诉、作出不起诉决定或者撤销案件的;3.取保候审、监视居住法定期限届满后，办案机关超过一年未移送起诉、作出不起诉决定或者撤销案件的;4.检察院撤回起诉超过三十日未作出不起诉决定的;5.法院决定按撤诉处理后超过三十日，检察院未作出不起诉决定的;6.法院准许刑事自诉案件自诉人撤诉的；7.法院决定对刑事自诉案件按撤诉处理的。意义：“疑罪从挂”受害人有权取得国家赔偿最高检刑事申诉检察厅有关负责人表示，上述七种情形视为“终止追究刑事责任”，可据此启动国家赔偿程序。该司法解释直接针对司法实践中长期存在的刑事办案环节挂案不作结论形成的“程序梗阻”现象，改变了国家赔偿程序坐等原案件最终结论的被动局面，解开了受害人要结论得不到、要赔偿不受理的“死结”，有效打破了办案环节为规避赔偿责任而挂案不处理形成的程序障碍，将在一定程度上减少因“疑罪从挂”导致申请国家赔偿权利无法行使的情形。最高人民法院赔偿委员会办公室主任刘合华认为，此司法解释最大的亮点是明确了“疑罪从挂”案件受害人有取得国家赔偿的权利。所谓“疑罪从挂”，通俗来说是指被国家权力机关拘留或逮捕，后来一直没起诉、判刑的案件。综合检察日报、新京报
社会,2016-02/19,倒卖乘客仍在继续：转至沙场,□首席记者李钊通讯员李凯文图核心提示|京港澳高速明港下路口处，成了倒卖乘客的集中地；路边的17家酒店、超市和修理铺，家家“代售车票”，每天倒卖乘客四五百人。2月17日，本报A09版以《高速明港下路口成倒卖乘客集市？》为题，报道了这一事件。18日，记者再次赶往实地进行暗访，发现治理已迈出第一步，可众店铺倒卖乘客仍在继续：不是在店铺前公开进行，而是在不远处的沙场里交易。现场|执法迈出一步，但倒卖乘客仍在继续“《大河报》的这一报道见报后，省、市、县三级管理部门高度重视。”确山县交通局、运管局负责人介绍，省、市交通、运管部门的领导打电话说长途客车是一票直达，途中不允许随意上下乘客，如此买卖乘客，安全隐患巨大，绝不能容忍。“我们随即组建了联合执法队。”据确山县运管局局长助理马爱民（音）介绍，县交通局执法所抽调4名执法人员、县运管局稽查队抽调9人，17日下午赶赴京港澳高速明港下路口，通知那里的各店铺，停止违法买卖乘客。18日上午，大河报记者再次去实地探究竟。倒卖乘客的17家店铺，记者发现已有3家主动撤去了店铺前的“代售车票”等字样的醒目标牌。其他的店铺前，零零星星停站有3辆长途客车。在一正撕扯门前“代售车票”招牌的店铺前，开店的大嫂说：“以后不干了，知道这违法。”“《大河报》报道后，大都改在了路对面一有围墙的沙场里进行。”在当地知情人的引领下，大河报记者来到该沙场，见偌大的沙场里，地上满是车轮胎留下的痕迹。上午9时46分，大河报记者乘出租车上了高速，透过车窗望去，一辆长途客车进了沙场，众店铺招徕的乘客在向那里聚集。整治|县政府将组织多部门联合执法“整治京港澳高速明港下路口处的倒卖乘客，需（确山县）政府牵头。”据该县运管局执法人员介绍，依法取缔路边店铺门前的“代售车票”等非法招牌，是工商部门的业务；查处非法倒买倒卖乘客收入，是税务部门执法；取缔店铺违法经营长途客运，是交通局执法所的权力范围；对长途客车途中违规载客扣分，是交警部门的职责。“《大河报》报道后，各相关部门对那里的混乱状况很重视，我们正在给省、市管理部门写书面建议。”18日夜，大河报记者从确山县政府获悉，县政府已下定了割除京港澳高速明港下路口众店铺倒卖乘客“毒瘤”的决心，将组织相关职能部门联合执法，早日摘除“毒瘤”。
社会,2016-02/19,谁是肇事者？,□首席记者何正权通讯员李鑫本报信阳讯“我被撞之后，忍着疼痛将王程从驾驶座上拉了出来，听到声音的邻居都赶了过来，也都看到了这一幕，都可以作证。他怎么可能不是司机呢？”昨日，提及自己被撞一事，家住淮滨县的杜义仍情绪激动。2月3日晚上，杜义骑电动车带着女儿停在路边时，一辆黑色别克轿车从后面撞了过来，将其和女儿撞倒在路边。现场走亲戚回家路上被撞伤2月3日晚上，家住淮滨县北岗乡的居民杜义从亲戚家拜年后，骑电动车带着两个女儿，停在路边等待时，后面一辆黑色别克轿车疾驰而来，将杜义和其女儿撞到路边。“我回头看时，黑色别克轿车仍在往前移动。我强忍疼痛，跑到别克轿车旁，打开车门，司机两手死死抱住方向盘，我把他拉下车时闻到他身上很浓的一股酒味。”杜义回忆说。当时，在家中听到马路上声响的附近居民赶到现场，当即报警。20分钟左右后，交警及医生赶到现场。杜义及家人被送到了当地医院进行救治。据杜义的爱人介绍，杜义及其两个女儿受的都是皮外伤。目前已经花费1万多元的医疗费。“肇事者到现在没有送过一分钱的医药费。”杜义的爱人说。疑问从驾驶座上拉出来的人不是司机？事故当天夜里，杜义经过简单包扎后和妻子一起前往交警队询问情况。“我赶到交警队事故科时，发现此前出警的两名警官正在给一名孕妇录口供。孕妇称其就是司机，车是她开的。”杜义说。当时已是凌晨2点，加上头痛难忍，杜义和妻子一起回到了医院。事后，杜义打听得知，他拉出来的司机叫王程。2月4日上午10时许，3名男子赶到医院看望受伤的杜义及其家人。“一名自称是符立功的人说他就是司机。夜里冒名顶替说自己是司机的孕妇是他的妻子。他得知情况后，连夜从外地回来。”杜义的爱人说。2月5日上午9时许，一名自称是王程哥哥的男子赶到医院。“他说我抓的人不是司机，司机跑了。”杜义说。对此，杜义的爱人当即反驳道：“我丈夫是从驾驶座上把他拉下来的，当时车里就他一个人，难道车辆是无人驾驶吗？”2月6日上午，杜义的爱人前往交警队询问情况。“交警说，我丈夫抓的那个人已经被放了，不能确定他就是肇事司机，谁是肇事司机还在调查当中。”杜义的爱人说。回应肇事司机自首，被撞者质疑昨日下午，记者联系上了淮滨县交警大队的相关负责人蔡某。蔡某介绍，事发后，他向相关警官了解了情况。当晚交警赶到现场后，对伤者抓获的人进行了酒精测试，当时测试仪显示140。“醉酒者当时说自己是司机，后来又说不是司机。事后经过调查发现伤者抓获的人不是司机，司机在事发后下车逃跑了。目前肇事司机已经自首。”蔡某说，“我们对其进行拘留15天，罚款1900元，扣12分的处罚。如果伤者及家属有什么异议的话，可以到信阳市交警支队申请行政复议。”“当时我将他从车里拉出来时，他还死死抱着方向盘，车里也没有其他人，他怎么会不是司机呢？明明是醉酒驾驶撞伤人，现在换了人来顶替，处罚当然要小太多了，岂不是在恶意逃避法律责任？”对此，杜义情绪激动。据一名上班多年的交警介绍，酒精测试仪（吹气）数值在20—80之间，属饮酒，80以上属醉酒。如果测试仪显示140，应为醉酒驾驶。目前我国的法律，已将醉酒驾驶入刑。
综合,2016-02/19,门槛高注册难，苹果你是要干啥？,综合,2016-02/19,三人被判6到13年监禁,民生,2016-02/19,一年多过去了，高龄津贴咋不见踪影,□记者王悦生核心提示丨按相关文件规定，从去年1月1日起，郑州80岁以上老人可以享受高龄津贴。这本来是一项惠民政策，可是最近两天有读者致电大河报称，这项津贴迟迟没见发放，找到社区却被告知根本没有接到过相关通知。一年多过去了，津贴不见踪影，不知道背后到底是啥原因？市民投诉|去年就可申领的高龄津贴，至今还没领到赵先生咨询了相关部门，未得到合理答复郑州市民赵先生说，他的老父亲拥有郑州户籍，家住政四街14号院，今年已84岁，是大河报的忠实读者。之前曾看到报道说，2015年1月1日起，郑州80岁以上的老人每月可以享受到高龄津贴，但如今一年多过去了，一分钱高龄津贴也没见到。赵先生说，今年，他的老母亲也年满80周岁了，也达到了可以领取津贴的年龄，可他接连咨询了老龄办和人社局，至今没得到一个合理的答复，“一项好政策，为啥就落实不了呢？”记者了解，根据郑州市政府下发的《关于全面推进养老服务业发展的实施意见》的规定，从2015年1月1日起，郑州市80—89岁老年人高龄津贴每人每月不低于100元，90—99岁老年人高龄津贴每人每月不低于200元，100岁以上老年人高龄津贴每人每月不低于300元。在郑州市民政局的官网上，记者看到了高龄津贴的发放流程：百岁以上老人可由老人的子女（或近亲属）携带老人的身份证、户口本（查看原件留存复印件），到所在社区申报，并认真填写“百岁老人登记表”。但是，80岁至99岁老人的高龄津贴如何申领，却没有公布相关信息。根据津贴申报流程，大河报记者采访了金水区民航社区一位工作人员，却得到了另一种答复：该社区根本就没有接到过80岁以上老人可以申领高龄津贴的通知，所以该社区也没有办理过相关业务。相关回应|何时能发放，仍是个未知数有关部门称，因为信息系统原因以及财政款项还没到位，所以还未发放既然政府文件说有这项津贴，为何社区和社保中心都说没这回事儿呢？2月17日，郑州市老龄工作委员会办公室一名负责人介绍，确实有这项政策，郑州市政府就如何发放这项津贴还曾专门召开过协调会，明确由人社部门负责发放。至于发放时具体有何条件限制、怎么领取，需要咨询郑州市社保局。该负责人称，据她了解，参加城乡居民养老保险的80岁以上老人的高龄津贴已经开始发放了。但是，郑州市社保局却给出了不同的说法。2月17日，该局相关负责人解释，该局也在积极做这项工作，但是因为信息系统原因以及财政款项还没到位，所以该津贴还未发放。对方表示，目前没发放是受限于一些客观条件，比如具有郑州市户籍的80岁以上的老人并不是都在该局的信息系统里，像省直单位的职工、中央垂直单位的职工，还有一些未参保的人员等。至于何时能发放这项高龄津贴，还不能确定。如果此事有最新进展，会及时跟媒体联系。画外音：据了解，截至去年8月份，全国已有19个省份建立了80周岁以上高龄老人津贴制度，有些城市还专门制定了领取高龄津贴的具体流程。有郑州市民认为，既然省外其他城市都能按时发放高龄津贴，为啥郑州就不能学习一下别人的先进经验化解目前的困局？
综合,2016-02/19,女大学生生下三胞胎亲子鉴定：男友不是孩子爹,昨天，一条消息在网上被传开，大致内容是：“23岁的杭州女大学生生下三胞胎，找不到孩子的亲生父亲是谁?”引发网络关注和转发。记者调查发现，传言属实，女孩是杭州的，小丽(化名)，今年23岁，还在外地上大学，三胞胎7个月了，两个男孩，一个女孩。三胞胎给这个家庭带来的欢乐是短暂的，接踵而来的就是烦恼，因为背后故事细节很复杂。故事被曝光是缘于一条微博：“今天单位来了三胞胎，二男一女，7个月了。妈妈未婚生子，爸爸不承认孩子，不要。一家人负担太重养不起，就来找民政局看能不能找人领养3个宝宝，妈妈好迷茫，外婆好烦恼!投胎投得真不好!”而且还配了图片。微博发布时间是17日中午，不过不久这条微博就被原作者删除了。原作者就是杭州一城区民政局的工作人员，她解释说，因为原微博里面有孩子的照片，所以删除了，但事情确实存在。小丽抱着三胞胎来到民政局，是为了寻求帮助的。她说：自己现在还是大学生，没有收入来源，而父母也都是靠打工赚钱。三个孩子刚出生的时候，因为太小，在保温箱内住了7天，花光了家里面的积蓄，现在每天的奶粉钱已经让全家人走投无路了，所以希望能够得到帮助，包括把孩子送给别人。民政局工作人员表示，孩子送人肯定不行!理由是：根据《中华人民共和国收养法》，三胞胎的父母都在，所以不符合被收养的条件。为什么不找孩子的父亲了?小丽说对方不要孩子!小丽说，2014年10月，她和男同学小军(化名)交往，不久便发现自己怀孕了。一开始，她也是不准备要孩子的，后来医生说如果这次放弃，以后再想要就非常难。最后，小丽顶着压力，把三胞胎生下来了。后来，小丽与小军联系，希望能共同承担起抚养孩子的责任，但小军说孩子不可能是自己的。小丽不服，后来找到了杭州一家权威机构，做了亲子鉴定。结果让她也傻眼了——排除亲子关系。但小丽坚持孩子就是小军的。记者也向这家权威机构进行了求证，对方确认近期确实接到过杭州一家三胞胎的亲子鉴定，更多信息不方便透露。不过，对方强调，亲子鉴定是非常严肃的，结果也是法律承认的。Y据钱江晚报
